code,pop_name,pop_total,pop_65,aging_rate,inflow,outflow,net_migration,net_migration_rate_per1000,hospital_dist_km,hospital_p50_km,hospital_p90_km,hospital_mean_km
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,1.1013103511334374,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,1.2154155754449882,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,1.080534577541448,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4499136615720381,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4171041081144696,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4021483751612036,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4887268750012167,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.5083703107109124,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.3975696297464238,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.5453521587214312,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4136606268657301,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.398884856985169,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.467729127870351,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4006986335067955,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4563787934758623,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8521964061657097,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8603909722421248,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8731408108167541,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8680165937751544,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8718964833188703,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9092192642145794,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.425256477068835,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4484004432023801,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8966702257433846,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9631691974222704,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9452412613127796,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9390035415646696,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.967733517778405,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9306405634104004,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9610808855996924,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.9897947170726747,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4724093904125386,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.4814817474097111,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.5296043295828231,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.6707121224352124,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.683749151271877,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.692029085647482,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.6989361719312621,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8242543863087111,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8507262999968855,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8906010958052596,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,0.8246260628320204,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.0216705276118274,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.709574176684464,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.065696332167257,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.937133878289092,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.9354767164442057,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.933978150210476,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.932765730915349,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.932250542161948,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.931860439646511,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.931797850262103,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.9322001590232567,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.932751137371585,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.9337501803220145,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.9346243677716184,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,2.9364708560772765,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.367783010625648,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.320137167958369,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.373118237603899,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.488097592373089,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.554190401434143,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.510302712360036,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.2808229445325185,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.267285597807524,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.375471563351136,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.556347547512741,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.424863333906095,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.307015021063282,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.559823513864723,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.29935728582438,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.936786799220546,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.306294982208525,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.942123364905249,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.286442587910272,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.941416396265369,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.608761570558823,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.271743735888349,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.62834908370651,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.600533296586367,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.634491048283274,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.641158474552159,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.236681624281974,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.225175216805166,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.617135619965574,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.232352823277523,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.687554351959079,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.669790559243838,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.960759014010979,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.97630008092035,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.692534251622034,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.980374017705475,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.670578554980717,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.690106090953423,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.971110776560843,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.045734207185909,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.050683623641438,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.061515691093524,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.071257468052718,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.077700579180977,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.07363371080318,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.181754477349012,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.088853728430324,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.201498079732431,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.220422990693306,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.061061621415607,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.173980223849577,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.244928231428096,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.41704448191456,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.434977498415524,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.461371509184866,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.41286946544344,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.464050470293184,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.397945403783096,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.463409611434454,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.477417557330044,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.38327170738173,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.542982805931121,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.387805084293051,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.454579954782222,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.485277630081935,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.433588967225727,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.44322364260452,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.499241995214067,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.419198311383779,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.365475659236175,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.353149009490572,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.506632092870102,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,1.0324473896725437,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.510300272618618,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.622879719506127,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.02113761235334,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.067001064031923,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.073566837487898,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,8.726364922103828,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.813134846915677,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.807758495949029,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.057609056471615,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.77740003127782,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.028265241551554,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.075931473733483,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,7.030664539573747,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.752174973811861,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.710148163068578,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.730101519913533,2.4465357157591545,5.718576197338776,2.7835873010766217
30201,和歌山市,356729,109950,0.3082171620473805,6877,7534,-657,-1.841734201592805,6.716556512797625,2.4465357157591545,5.718576197338776,2.7835873010766217
